Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
1849,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1850,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1851,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1852,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1853,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1854,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1855,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1856,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread",4,8,0.597701149425,0.333333333333(0.862068965517),AB(CIFE)
1857,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Chroma Deviation",5,10,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1858,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1859,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1860,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1861,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1862,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1863,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.597701149425,0.333333333333(0.862068965517),AB(All)
1864,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff",5,10,0,0.0(0.888888888889),GP-DP(MRMR)
1865,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1866,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1867,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1868,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1869,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1870,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1871,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1872,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux",5,10,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
1873,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Deviation",6,12,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
1874,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1875,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1876,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1877,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1878,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1879,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1880,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",6,12,0,0.0(0.888888888889),GP-DP(MRMR)
1881,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1882,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1883,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1884,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1885,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1886,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1887,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1888,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1889,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",6,12,0.618181818182,0.4(0.836363636364),AB(CFS)
1890,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1891,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1892,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1893,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1894,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1895,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.597701149425,0.333333333333(0.862068965517),AB(All)
1896,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1897,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",7,14,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1898,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1899,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1900,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1901,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1902,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1903,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1904,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux",6,12,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
1905,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",7,14,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
1906,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1907,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1908,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1909,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1910,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",8,62,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1911,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1912,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",7,14,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1913,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",8,16,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1914,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",8,38,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1915,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",9,40,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1916,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",8,40,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1917,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",9,42,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1918,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",9,64,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1919,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",10,66,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1920,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid",4,8,0.76383265857,0.615384615385(0.912280701754),AB(CIFE)
1921,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Chroma Deviation",5,10,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1922,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1923,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1924,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1925,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1926,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1927,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.62249614792,0.363636363636(0.881355932203),AB(All)
1928,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff",5,10,0,0.0(0.888888888889),GP-DP(MRMR)
1929,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1930,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1931,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1932,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1933,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1934,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1935,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.65,0.4(0.9),AB(All)
1936,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux",5,10,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
1937,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Deviation",6,12,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
1938,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1939,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1940,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1941,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1942,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1943,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1944,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff",6,12,0.514637904468,0.181818181818(0.847457627119),AB(CFS)
1945,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1946,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1947,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.62249614792,0.363636363636(0.881355932203),AB(All)
1948,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1949,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1950,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1951,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.618181818182,0.4(0.836363636364),AB(All)
1952,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy",5,10,0.576612903226,0.25(0.903225806452),KNN(CIFE)
1953,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Deviation",6,12,0.618181818182,0.4(0.836363636364),AB(CFS)
1954,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1955,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1956,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1957,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1958,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1959,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1960,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff",6,12,0.514637904468,0.181818181818(0.847457627119),AB(CFS)
1961,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Deviation",7,14,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1962,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1963,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1964,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1965,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1966,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1967,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.65,0.4(0.9),AB(All)
1968,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux",6,12,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
1969,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Deviation",7,14,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
1970,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1971,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1972,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1973,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
